shape,noise,elements,area,perimeter,aspect_ratio,circularity,compactness,eccentricity,orientation,feret_max,feret_min,feret_mean,malinowska,zwykly11,centralny11,znormalizowany11
face,salt_pepper_02,largest,20389,2272,0.5822784810126582,0.049635126814838865,253.1749472754917,3.6992040925996346,-1.5066999816730708,242.05164738129753,1.0,92.18450075751201,3.4885434344520094,413636064,-3365922.4028642895,-0.00809677829982477
face,salt_pepper_05,full,21209,5157,1.0,0.01002157066859366,1253.932245744731,2.898538228630473,-1.505759797522759,354.9788726107513,1.0,105.62756358892703,8.98923208291296,423641172,-3373183.5129426154,-0.007498934923376038
face,salt_pepper_05,largest,20126,4074,0.5822784810126582,0.01523790575052452,824.6783265427805,3.698153457962716,-1.507068864492715,242.53865671269807,1.0,88.56476966275993,7.100976241479655,408019269,-3305024.706349999,-0.008159429111330802
face,salt_pepper_10,full,21834,9057,1.0,0.003344832963104638,3756.9501236603464,2.435572637031525,-1.5067740678027646,358.50383540486706,1.0,106.10791997759289,16.29070824359505,429871093,-3246912.1921315393,-0.006810891031639182
face,salt_pepper_10,largest,19650,6873,0.5907172995780591,0.005227327749838647,2403.976030534351,3.705925211730575,-1.5076339528037932,242.53865671269807,1.0,85.20610563478547,12.83120870231476,398038286,-3209264.8632569946,-0.008311519953530277
face,salt_pepper_15,full,22447,12431,1.0,0.001825391557944106,6884.205506303738,2.1204725778523312,-1.510770686187302,358.50383540486706,1.0,108.17526120636244,22.40571869852199,435583268,-2922693.852006953,-0.005800517119375953
face,salt_pepper_15,largest,19154,9138,0.5966386554621849,0.0028824848917775453,4359.561658139292,3.673613389983805,-1.5073203021798147,243.29817097545143,1.0,85.50998607181623,17.62586625645594,388020429,-3122041.6856009196,-0.008509807407369856
face,salt_pepper_20,full,23073,15204,1.0,0.0012542907174740864,10018.70654011182,1.8995310728293475,-1.5140546898926452,358.50383540486706,1.0,109.34915003358635,27.235851937261394,442587378,-2627008.5314436844,-0.004934615869162702
face,salt_pepper_20,largest,18687,10818,0.5966386554621849,0.002006575454418764,6262.5956012200995,3.6597942137825132,-1.5078192291861845,243.29817097545143,1.0,84.88673538572411,21.32401225720568,378199807,-3016193.4238240467,-0.00863734004072573
face,salt_pepper_30,full,24267,19530,1.0,0.0007995055218491016,15717.678328594387,1.6365784219904098,-1.5222581150298684,359.21302871694394,1.0,112.33907983405486,34.366270653859985,453965383,-2067924.502204649,-0.0035115794496366672
face,salt_pepper_30,largest,17749,13012,0.6050420168067226,0.0013173332211436704,9539.24976054989,3.660905966303165,-1.5079393026845296,243.29817097545143,1.0,84.31904866137538,26.551939612118908,358803101,-2869981.948673164,-0.0091102728958562
face,gaussian_05,full,20571,843,0.5822784810126582,0.3637559609708626,34.54615721160857,3.7008063050157434,-1.5064485087034436,242.05164738129753,1.0,108.70549276542602,0.6580397590313136,417420599,-3406656.891546348,-0.008050402351511821
face,gaussian_05,largest,20571,843,0.5822784810126582,0.3637559609708626,34.54615721160857,3.7008063050157434,-1.5064485087034436,242.05164738129753,1.0,108.70549276542602,0.6580397590313136,417420599,-3406656.891546348,-0.008050402351511821
face,gaussian_10,full,20571,843,0.5822784810126582,0.3637559609708626,34.54615721160857,3.7008063050157434,-1.5064485087034436,242.05164738129753,1.0,108.70549276542602,0.6580397590313136,417420599,-3406656.891546348,-0.008050402351511821
face,gaussian_10,largest,20571,843,0.5822784810126582,0.3637559609708626,34.54615721160857,3.7008063050157434,-1.5064485087034436,242.05164738129753,1.0,108.70549276542602,0.6580397590313136,417420599,-3406656.891546348,-0.008050402351511821
face,gaussian_15,full,20575,967,0.87890625,0.27650103400899806,45.44782503037667,3.688557456424457,-1.506263449720581,297.0605998782067,1.0,106.68449090301945,0.901742096915354,417355450,-3418020.34264885,-0.008074115456798927
face,gaussian_15,largest,20557,949,0.5822784810126582,0.2868383232079261,43.809943085080505,3.7009069428251253,-1.5064677569624532,242.05164738129753,1.0,105.6686068673607,0.8671594734469203,417100291,-3403869.2716836073,-0.008054774760511824
face,gaussian_20,full,20694,2179,1.0,0.05476963520187562,229.44046583550787,3.464745444888657,-1.5032883274639304,351.51813608973293,1.0,104.67450596412823,3.2729722841968103,418531878,-3562768.531748328,-0.008319528584437614
face,gaussian_20,largest,20432,1917,0.5822784810126582,0.06986771148532285,179.85948512137824,3.693662035400799,-1.5062112483496248,242.05164738129753,1.0,95.47377621427606,2.783221254369783,414595982,-3391934.3659455697,-0.008125043227277421
face,gaussian_30,full,21788,9180,1.0,0.0032489413253408905,3867.835505783,2.4489286063915316,-1.5019710661849257,355.7091508522096,1.0,105.31284629739903,16.544018066162973,429822381,-3492583.976087757,-0.007357192575977985
